Time - Plot 0,Pulley Movement (cm) - Plot 0
9.47,5.183
9.48,5.183
9.48,5.183
9.49,5.19
9.5,5.19
9.5,5.19
9.51,5.19
9.51,5.19
9.52,5.19
9.52,5.19
9.53,5.19
9.53,5.198
